Start Time,End Time,Start Freq,End Freq,Duration
1200.0106666666666,1201.984,2.0,9.96875,1.9733333333333576
1202.0106666666666,1203.984,2.09375,9.875,1.9733333333333576
1204.0106666666666,1205.984,2.09375,9.875,1.9733333333333576
1206.0106666666666,1207.984,2.09375,9.6875,1.9733333333333576
1208.0106666666666,1209.984,2.0,9.96875,1.9733333333333576
1210.0106666666666,1211.984,2.0,9.96875,1.9733333333333576
1212.0106666666666,1213.984,2.375,9.96875,1.9733333333333576
1214.0106666666666,1215.984,2.0,9.96875,1.9733333333333576
1216.0106666666666,1217.984,2.0,9.96875,1.9733333333333576
1218.0106666666666,1219.984,2.0,9.96875,1.9733333333333576
1220.0106666666666,1221.984,2.0,9.3125,1.9733333333333576
1222.0106666666666,1223.984,2.0,9.59375,1.9733333333333576
1224.0106666666666,1225.984,2.0,9.96875,1.9733333333333576
1226.0106666666666,1227.984,2.0,9.78125,1.9733333333333576
1228.0106666666666,1229.984,2.0,9.96875,1.9733333333333576
1230.0106666666666,1231.984,2.0,9.78125,1.9733333333333576
1232.0106666666666,1233.984,2.0,9.96875,1.9733333333333576
1234.0106666666666,1235.984,2.0,9.96875,1.9733333333333576
1236.0106666666666,1237.984,2.0,8.84375,1.9733333333333576
1238.0106666666666,1239.984,2.0,9.3125,1.9733333333333576
1240.0106666666666,1241.984,2.0,9.96875,1.9733333333333576
1242.0106666666666,1243.984,2.0,9.59375,1.9733333333333576
1244.0106666666666,1245.984,2.0,9.96875,1.9733333333333576
1246.0106666666666,1247.984,2.0,9.96875,1.9733333333333576
1248.0106666666666,1249.984,2.0,9.875,1.9733333333333576
1250.0106666666666,1251.984,2.0,9.875,1.9733333333333576
1252.0106666666666,1253.984,2.0,9.96875,1.9733333333333576
1254.0106666666666,1255.984,2.0,9.96875,1.9733333333333576
1256.0106666666666,1257.984,2.0,9.96875,1.9733333333333576
1258.0106666666666,1259.984,2.0,9.96875,1.9733333333333576
1260.0106666666666,1261.984,2.0,9.875,1.9733333333333576
1262.0106666666666,1263.984,2.0,9.96875,1.9733333333333576
1264.0106666666666,1265.984,2.0,8.84375,1.9733333333333576
1266.0106666666666,1267.984,2.0,9.59375,1.9733333333333576
1268.0106666666666,1269.984,2.0,9.96875,1.9733333333333576
1270.0106666666666,1271.984,2.0,9.96875,1.9733333333333576
1272.0106666666666,1273.984,2.0,9.96875,1.9733333333333576
1274.0106666666666,1275.984,2.0,9.96875,1.9733333333333576
1276.0106666666666,1277.984,2.0,9.96875,1.9733333333333576
1278.016,1279.984,2.0,9.78125,1.9679999999998472
1280.0106666666666,1281.984,2.0,9.6875,1.9733333333333576
1282.0266666666666,1283.952,2.0,9.96875,1.9253333333333558
1284.0106666666666,1285.984,2.0,9.5,1.9733333333333576
1286.0106666666666,1287.9786666666666,2.0,9.78125,1.9680000000000746
1288.016,1288.832,2.0,9.96875,0.8160000000000309
1288.992,1289.984,2.0,9.96875,0.9919999999999618
1290.0106666666666,1291.968,2.0,9.96875,1.9573333333335086
1292.048,1293.984,2.0,9.96875,1.9359999999999218
1294.0106666666666,1295.984,2.0,9.96875,1.9733333333333576
1296.0106666666666,1297.984,2.0,9.96875,1.9733333333333576
1298.0106666666666,1299.9626666666666,2.0,9.96875,1.9519999999999982
1300.0106666666666,1301.904,2.0,9.96875,1.8933333333334303
1302.0106666666666,1303.952,2.0,9.96875,1.9413333333334322
1304.0106666666666,1304.1546666666666,2.0,9.96875,0.14400000000000546
1304.3253333333334,1305.984,2.0,9.03125,1.6586666666664769
1306.0213333333334,1307.984,2.0,9.96875,1.9626666666665642
1308.0106666666666,1309.968,2.0,9.96875,1.9573333333335086
1310.0106666666666,1310.576,2.0,9.96875,0.5653333333334558
1310.896,1311.984,9.125,9.96875,1.0879999999999654
1312.016,1313.984,2.0,9.78125,1.9679999999998472
1314.0106666666666,1314.0373333333334,2.0,9.96875,0.026666666666869787
1314.1866666666667,1315.984,2.0,9.96875,1.7973333333331993
